node1,node2,weight
KLZU,KTPA,2
KLZU,KTUL,2
KLZU,KTYS,20
KLZU,KVPC,4
KLZU,KWDR,89
KLZU,KX39,14
KLZU,KZPH,5
KM33,KM54,2
KM33,KMQY,11
KM33,KTYS,4
KM37,KRNV,3
KM45,KMYF,2
KM45,KO22,3
KM45,KPHX,2
KM45,KSAN,3
KM45,KWVI,3
KM54,KM54,7
KM54,KMQY,6
KM54,KSRQ,2
KM90,KMAE,4
KM94,KUAO,2
KM94,KVUO,2
KM94,KYKM,9
KMAC,KMAC,2
KMAC,KMCN,3
KMAC,KPDK,8
KMAC,KRYY,3
KMAE,KMAE,14
KMAE,KMCE,5
KMAE,KMOD,4
KMAE,KO32,5
KMAE,KO42,4
KMAE,KPHX,2
KMAE,KRHV,7
KMAE,KSDL,6
KMAE,KSNS,4
KMAE,KVIS,11
KMAL,KPTD,5
KMAL,KSCH,2
KMAL,KSLK,3
KMAN,KMAN,4
KMAN,KRNT,3
KMAN,KS67,94
KMAN,KS78,6
KMCC,KMCC,335
KMCC,KMCE,2
KMCC,KMER,2
KMCC,KMHR,12
KMCC,KMOD,5
KMCC,KMYV,22
KMCC,KO22,27
KMCC,KO41,6
KMCC,KO52,5
KMCC,KO61,13
KMCC,KO70,4
KMCC,KOAK,6
KMCC,KPRB,8
KMCC,KPRC,3
KMCC,KPSP,2
KMCC,KPTV,4
KMCC,KPVF,6
KMCC,KRBL,5
KMCC,KRDD,2
KMCC,KRHV,3
KMCC,KRNO,2
KMCC,KSAC,13
KMCC,KSBA,2
KMCC,KSBD,2
KMCC,KSBP,3
KMCC,KSCK,12
KMCC,KSDL,8
KMCC,KSFO,7
KMCC,KSJC,17
KMCC,KSNA,2
KMCC,KSNS,3
KMCC,KSQL,6
KMCC,KSTS,9
KMCC,KSUU,4
KMCC,KTCY,2
KMCC,KTVL,2
KMCC,KUKI,4
KMCC,KVNY,10
KMCC,KWVI,2
KMCE,KMCE,40
KMCE,KMER,3
KMCE,KMHR,18
KMCE,KMOD,45
KMCE,KO15,2
KMCE,KO22,10
KMCE,KO27,9
KMCE,KOAK,2
KMCE,KOAR,4
KMCE,KPRB,2
KMCE,KRHV,2
KMCE,KRIU,3
KMCE,KSAC,2
KMCE,KSBP,2
KMCE,KSCK,3
KMCE,KSMF,59
KMCE,KSNS,6
KMCE,KTCY,3
KMCE,KTVL,2
KMCE,KVIS,3
KMCE,KVNY,4
KMCE,KWVI,2
KMCF,KMCF,3
KMCF,KMCI,16
KMCF,KMCO,2
KMCF,KMDW,54
KMCF,KMHT,2
KMCF,KMIA,51
KMCF,KMKE,22
KMCF,KMMK,4
KMCF,KMSP,18
KMCF,KOPF,7
KMCF,KORD,30
KMCF,KORL,6
KMCF,KPGD,4
KMCF,KPHL,66
KMCF,KPHX,29
KMCF,KPIE,2
KMCF,KPIT,5
KMCF,KPNS,3
KMCF,KPTK,4
KMCF,KPVD,15
KMCF,KRDU,10
KMCF,KRFD,20
KMCF,KROC,3
KMCF,KSAN,4
KMCF,KSAT,10
KMCF,KSCK,15
KMCF,KSDF,33
KMCF,KSDL,2
KMCF,KSEA,10
KMCF,KSGS,4
KMCF,KSMF,12
KMCF,KSPG,6
KMCF,KSRQ,4
KMCF,KSTL,21
KMCF,KTPA,5
KMCF,KTPF,2
KMCF,KUZA,3
KMCI,KMCO,5
KMCI,KMDW,148
KMCI,KMIA,49
KMCI,KMKE,31
KMCI,KMSP,132
KMCI,KOAK,16
KMCI,KOMA,5
KMCI,KORD,130
KMCI,KORL,15
KMCI,KPDX,4
KMCI,KPHF,3
KMCI,KPHL,50
KMCI,KPHX,181
KMCI,KPIE,3
KMCI,KRDU,28
KMCI,KRFD,24
KMCI,KROG,2
KMCI,KRSW,24
KMCI,KRVS,2
KMCI,KSAN,27
KMCI,KSAT,26
KMCI,KSDF,52
KMCI,KSDL,2
KMCI,KSEA,63
KMCI,KSGS,11
KMCI,KSLC,26
KMCI,KSTL,66
KMCI,KSUS,2
KMCI,KTPA,17
KMCI,KU42,25
KMCI,KVIH,4
KMCI,KX04,2
KMCI,KYIP,2
KMCN,KMCN,3
KMCN,KPDK,3
KMCO,KMIA,25
KMCO,KMKE,6
KMCO,KMSP,2
KMCO,KNUN,2
KMCO,KOPF,2
KMCO,KORD,27
KMCO,KORF,3
KMCO,KORL,2
KMCO,KPDK,3
KMCO,KPHL,27
KMCO,KPHX,7
KMCO,KPIE,5
KMCO,KPNS,2
KMCO,KPVD,4
KMCO,KRDU,4
KMCO,KSDF,8
KMCO,KSGS,2
KMCO,KSLC,2
KMCO,KSPG,2
KMCO,KSRQ,2
KMCO,KSTL,9
KMCO,KTTN,2
KMCW,KMCW,11
KMCW,KMSP,15
KMCW,KORD,13
KMCW,KUES,2
KMCX,KMCX,11
KMCX,KMGY,2
KMCX,KPTK,3
KMDQ,KMDQ,29
KMDQ,KPDK,25
KMDT,KMDT,28
KMDT,KOQN,3
KMDT,KORD,75
KMDT,KORF,4
KMDT,KPDK,2
KMDT,KPGD,6
KMDT,KPHL,210
KMDT,KPTK,3
KMDT,KPVD,18
KMDT,KRDU,2
KMDT,KRFD,15
KMDT,KROC,5
KMDT,KRSV,2
KMDT,KSDF,47
KMDT,KSYR,2
KMDT,KTEB,4
KMDT,KTTN,8
KMDT,KUKT,2
KMDT,KWBW,10
KMDT,PA40,2
KMDT,PA58,2
KMDT,PA76,20
KMDT,PS52,2
KMDW,KMDW,28
KMDW,KMHT,6
KMDW,KMIA,5
KMDW,KMKC,2
KMDW,KMKE,7
KMDW,KMLI,3
KMDW,KMSN,7
KMDW,KMSP,117
KMDW,KOAK,66
KMDW,KOMA,116
KMDW,KONT,13
KMDW,KONZ,3
KMDW,KOPF,8
KMDW,KORD,7
KMDW,KORF,27
KMDW,KORL,35
KMDW,KOXR,3
KMDW,KPDK,6
KMDW,KPDX,31
KMDW,KPHF,2
KMDW,KPHL,149
KMDW,KPHX,291
KMDW,KPIA,2
KMDW,KPIE,10
KMDW,KPIT,31
KMDW,KPMP,3
KMDW,KPNS,4
KMDW,KPTK,9
KMDW,KPVD,52
KMDW,KPWK,23
KMDW,KRDU,103
KMDW,KRFD,8
KMDW,KRIR,14
KMDW,KRNO,3
KMDW,KRSW,150
KMDW,KRYY,2
KMDW,KSAN,117
KMDW,KSAT,64
KMDW,KSBA,4
KMDW,KSDF,75
KMDW,KSDL,5
KMDW,KSEA,67
KMDW,KSFO,45
KMDW,KSGS,6
KMDW,KSJC,15
KMDW,KSLC,17
KMDW,KSMF,25
KMDW,KSPG,3
KMDW,KSPI,4
KMDW,KSRQ,4
KMDW,KSTL,156
KMDW,KSUS,4
KMDW,KTEB,15
KMDW,KTPA,90
KMDW,KTUS,7
KMDW,KUES,3
KMDW,KUGN,6
KMDW,KVGT,2
KMDW,KVLL,2
KMDW,KVNY,2
KMDW,KW32,2
KMDW,KX04,21
KMDW,KYIP,14
KMDW,PANC,2
KMDW,PN37,4
KMER,KMER,20
KMER,KMHR,2
KMER,KMOD,8
KMER,KO15,2
KMER,KO22,3
KMER,KO27,2
KMER,KO61,11
KMER,KOAK,3
KMER,KPAO,3
KMER,KSDM,2
KMER,KSMF,10
KMER,KWVI,2
KMEV,KMHR,5
KMEV,KOAK,6
KMEV,KSFO,4
KMEV,KSJC,3
KMEV,KSMF,2
KMEY,KORD,8
KMFE,KMFE,81
KMFE,KNFW,3
KMFE,KSAT,45
KMFE,KSDF,32
KMFE,KSDL,2
KMFE,KSGF,4
KMFE,KSGR,9
KMFE,KSKF,6
KMFE,KSSF,3
KMFE,KT05,3
KMFE,KT65,10
KMFE,KTKI,3
KMGC,KMGC,3
KMGC,KORD,3
KMGE,KMGE,35
KMGE,KNFW,2
KMGE,KOPF,2
KMGE,KPDK,12
KMGE,KPHL,2
KMGE,KPOB,2
KMGE,KPUJ,4
KMGE,KRYY,5
KMGE,KVPC,2
KMGE,KW32,2
KMGE,KWRI,5
KMGG,KMGG,6
KMGG,KMIC,12
KMGG,KSTC,2
KMGJ,KMGJ,7
KMGJ,KMMU,2
KMGJ,KN69,2
KMGJ,KN82,3
KMGJ,KN89,2
KMGJ,KOWD,4
KMGJ,KOXC,2
KMGJ,KPOU,2
KMGW,KMGW,29
KMGW,KTHV,2
KMGW,PN95,2
KMGY,KMGY,59
KMGY,KMSN,2
KMGY,KMWO,2
KMGY,KOXD,3
KMGY,KPTK,2
KMGY,KSGH,6
KMGY,KSMD,3
KMGY,KUES,2
KMGY,KUWL,2
KMHR,KMHR,160
KMHR,KMIT,2
KMHR,KMLI,2
KMHR,KMOD,34
KMHR,KMYV,18
KMHR,KNTD,3
KMHR,KO09,2
KMHR,KO15,2
KMHR,KO27,6
KMHR,KO41,4
KMHR,KO52,8
KMHR,KO61,4
KMHR,KO69,2
KMHR,KO70,2
KMHR,KO88,3
KMHR,KOAK,20
KMHR,KOMA,3
KMHR,KONT,20
KMHR,KPAO,5
KMHR,KPHX,11
KMHR,KPSP,4
KMHR,KPTV,5
KMHR,KRBL,6
KMHR,KRFD,39
KMHR,KRHV,5
KMHR,KRIR,16
KMHR,KRIU,3
KMHR,KRIV,2
KMHR,KRNO,4
KMHR,KSAC,15
KMHR,KSAN,2
KMHR,KSBA,2
KMHR,KSCK,2
KMHR,KSDF,112
KMHR,KSEE,3
KMHR,KSFO,4
KMHR,KSJC,12
KMHR,KSLI,12
KMHR,KSNA,7
KMHR,KSQL,2
KMHR,KSTS,17
KMHR,KT42,5
KMHR,KTVL,8
KMHR,KUKI,2
KMHR,KVIS,2
KMHR,KVNY,2
KMHR,KWVI,8
KMHT,KMHT,2
KMHT,KMQS,2
KMHT,KMVY,2
KMHT,KONZ,2
KMHT,KORD,38
KMHT,KORE,2
KMHT,KOWD,2
KMHT,KPHF,3
KMHT,KPHL,68
KMHT,KSDF,39
KMHT,KSNC,2
KMHT,KTEB,3
KMHT,KTPA,4
KMHV,KMHV,2
KMHV,KPOC,4
KMHV,KWHP,4
KMIA,KMIA,41
KMIA,KMKE,2
KMIA,KMMK,3
KMIA,KMMU,2
KMIA,KMSP,70
KMIA,KNGU,4
KMIA,KNIP,2
KMIA,KOMA,11
KMIA,KONT,27
KMIA,KOPF,5
KMIA,KORD,301
KMIA,KORL,17
KMIA,KPDK,7
KMIA,KPHL,127
KMIA,KPHX,83
KMIA,KPIE,2
KMIA,KPIT,9
KMIA,KPNE,8
KMIA,KPTB,2
KMIA,KPTK,2
KMIA,KPVD,2
KMIA,KPWK,4
KMIA,KRDU,88
KMIA,KRSW,9
KMIA,KSAF,2
KMIA,KSAN,55
KMIA,KSAT,46
KMIA,KSDF,178
KMIA,KSEA,39
KMIA,KSFO,93
KMIA,KSGS,5
KMIA,KSJC,2
KMIA,KSPG,2
KMIA,KSRQ,2
KMIA,KSTL,49
KMIA,KTEB,4
KMIA,KTMB,2
KMIA,KTPA,44
KMIA,KTPF,7
KMIA,KTTA,2
KMIA,KTUL,2
KMIA,KTYS,53
KMIA,KUTA,2
KMIA,KVDF,3
KMIA,KVPC,2
KMIA,KXNA,32
KMIA,KYIP,3
KMIA,PANC,76
KMIA,PN62,2
KMIC,KMIC,369
KMIC,KMSP,4
KMIC,KOLG,3
KMIC,KPNM,57
KMIC,KROS,11
KMIC,KRYV,2
KMIC,KSGS,4
KMIC,KSTC,3
KMIC,KSTP,4
KMIC,KUES,8
KMIT,KMIT,2
KMIT,KOXR,2
KMIT,KPAO,3
KMIT,KPHX,10
KMIT,KPRB,4
KMIT,KPTV,2
KMIT,KSAC,3
KMIT,KSBP,9
KMIT,KSFO,6
KMIT,KSMX,2
KMIT,KSTS,2
KMIT,KVNY,5
KMIT,KWVI,2
KMIV,KMIV,35
KMIV,KMJX,3
KMIV,KN14,5
KMIV,KN57,2
KMIV,KN73,3
KMIV,KN81,4
KMIV,KN87,2
KMIV,KOBI,3
KMIV,KORF,2
KMIV,KPHL,35
KMIV,KPNE,5
KMIV,KTTN,6
KMIV,KVAY,4
KMIV,KWWD,4
KMJX,KMJX,66
KMJX,KMMU,8
KMJX,KN12,5
KMJX,KN14,6
KMJX,KN87,6
KMJX,KNEL,8
KMJX,KOQN,2
KMJX,KPHL,6
KMJX,KROC,4
KMJX,KSMQ,2
KMJX,KTEB,2
KMJX,KTTN,25
KMJX,KVAY,4
KMJX,KWWD,5
KMKC,KMKC,179
KMKC,KMKE,2
KMKC,KMLE,8
KMKC,KMLI,3
KMKC,KOJC,25
KMKC,KOMA,9
KMKC,KPLK,3
KMKC,KPTK,2
KMKC,KRCM,2
KMKC,KRVS,5
KMKC,KSDL,8
KMKC,KSJC,2
KMKC,KSLC,5
KMKC,KSTJ,2
KMKC,KSTL,3
KMKC,KSUS,63
KMKC,KT67,2
KMKC,KTOP,5
KMKC,KTUL,3
KMKC,KTYQ,2
KMKC,KU42,3
KMKC,KUNU,2
KMKE,KMKE,16
KMKE,KMNM,13
KMKE,KMRJ,14
KMKE,KMSN,30
KMKE,KMSP,55
KMKE,KMWC,5
KMKE,KMXO,3
KMKE,KNIP,2
KMKE,KNZY,2
KMKE,KOCQ,2
KMKE,KORD,228
KMKE,KORL,11
KMKE,KOSH,22
KMKE,KPHF,2
KMKE,KPHL,16
KMKE,KPHX,176
KMKE,KPIE,7
KMKE,KPTD,2
KMKE,KPTK,27
KMKE,KPWK,3
KMKE,KRAC,2
KMKE,KRSW,48
KMKE,KSBM,3
KMKE,KSDF,40
KMKE,KSDL,4
KMKE,KSEA,34
KMKE,KSGS,4
KMKE,KSKF,2
KMKE,KSTL,33
KMKE,KSTP,2
KMKE,KSUE,2
KMKE,KTPA,20
KMKE,KU42,2
KMKE,KUGN,2
KMKE,KUMP,2
KMKE,KVNY,3
KMKE,KWRI,2
KMKE,KX04,15
KMKE,KYIP,13
KMKG,KORD,19
KMKO,KMKO,2
KMKO,KOWP,2
KMKO,KRVS,41
KMKO,KTUL,5
KMKY,KMKY,3
KMKY,KOSU,2
KMKY,KPTK,2
KMKY,KSPG,2
KMKY,KSRQ,5
KMKY,KVNC,2
KMLE,KMLE,431
KMLE,KOFK,16
KMLE,KOJC,9
KMLE,KOLU,14
KMLE,KOMA,8
KMLE,KPMV,11
KMLE,KRAC,2
KMLE,KSCB,4
KMLE,KSDA,3
KMLE,KSDL,2
KMLE,KSTJ,2
KMLE,KSUS,4
KMLE,KSUX,2
KMLE,KSZL,2
KMLE,KTKI,4
KMLE,KTQE,6
KMLI,KMLI,17
KMLI,KORD,77
KMLI,KPTK,4
KMLI,KPVB,2
KMLI,KPVU,2
KMLI,KPWK,3
KMLI,KRFD,2
KMLI,KSDF,6
KMLI,KSDL,4
KMLI,KSUS,2
KMLI,KVLL,3
KMMH,KWHP,2
KMMK,KMMK,11
KMMK,KMVY,2
KMMK,KORH,2
KMMK,KOXC,5
KMMK,KPHL,5
KMMK,KRSW,3
KMMK,KSDF,2
KMMK,KSNC,19
KMMK,KTPA,4
KMMU,KMMU,62
KMMU,KMTN,2
KMMU,KN37,5
KMMU,KN40,3
KMMU,KN51,4
KMMU,KN71,2
KMMU,KN81,2
KMMU,KN87,2
KMMU,KOBI,2
KMMU,KOMA,3
KMMU,KOPF,6
KMMU,KPDK,7
KMMU,KPHL,2
KMMU,KPNE,5
KMMU,KPOU,4
KMMU,KPVD,3
KMMU,KRDU,2
KMMU,KROC,2
KMMU,KRSW,2
KMMU,KSAN,2
KMMU,KSDL,2
KMMU,KSLK,4
KMMU,KSMQ,4
KMMU,KSOP,2
KMMU,KSTS,3
KMMU,KSWF,10
KMMU,KSYR,5
KMMU,KTEB,3
KMMU,KTHV,3
KMMU,KTTN,3
KMMU,KVNY,4
KMMU,KYIP,2
KMMV,KMMV,61
KMMV,KPDX,2
KMMV,KRNT,2
KMMV,KS21,10
KMMV,KTMK,2
KMMV,KTTD,2
KMMV,KUAO,23
KMMV,KVUO,3
KMO6,KMO6,12
KMO6,KSET,3
KMO6,KSUS,36
KMOD,KMOD,118
KMOD,KMPI,8
KMOD,KMYF,5
KMOD,KO15,18
KMOD,KO22,46
KMOD,KO27,11
KMOD,KO32,3
KMOD,KO41,3
KMOD,KO70,2
KMOD,KOAK,18
KMOD,KOAR,6
KMOD,KOMA,2
KMOD,KPAO,2
KMOD,KPRB,6
KMOD,KRHV,14
KMOD,KRNO,3
KMOD,KSAC,16
KMOD,KSBP,2
KMOD,KSCK,8
KMOD,KSDL,7
KMOD,KSDM,6
KMOD,KSFO,2
KMOD,KSJC,3
KMOD,KSMF,2
KMOD,KSMO,3
KMOD,KSNA,2
KMOD,KSNS,3
KMOD,KSQL,7
KMOD,KVIS,2
KMOD,KVNY,6
KMOD,KWVI,10
KMPI,KMPI,30
KMPI,KO22,12
KMPI,KO27,7
KMPI,KPAO,4
KMPI,KPRB,2
KMPI,KSNS,2
KMPI,KSQL,2
KMPI,KSTS,2
KMPI,KTOA,4
KMPI,KWHP,2
KMPO,KMPO,23
KMPO,KN51,2
KMPO,KN89,2
KMPO,KOWD,4
KMPO,KPNE,4
KMPO,KRDG,2
KMPO,KSWF,2
KMPO,KTTN,3
KMPO,PA49,3
KMPO,PS82,4
KMQI,KORF,3
KMQI,KRDU,2
KMQJ,KMQJ,13
KMQS,KMQS,43
KMQS,KN71,3
KMQS,KOQN,13
KMQS,KPHL,16
KMQS,KPNE,2
KMQS,KPTW,3
KMQS,KSEG,2
KMQS,KSWF,2
KMQS,KTTN,3
KMQS,KWWD,5
KMQY,KMQY,15
KMQY,KMRC,4
KMQY,KPDK,5
KMQY,KSDF,52
KMQY,KSGF,2
KMQY,KSTL,2
KMQY,KSUS,4
KMQY,KTYS,2
KMQY,KYIP,2
KMRB,KMRB,2
KMRB,KMTN,2
KMRB,KWRI,2
KMRC,KMRC,7
KMRC,KRYY,4
KMRC,KTYS,4
KMRJ,KMRJ,3
KMRJ,KMSN,5
KMRJ,KMWC,2
KMRJ,KOVS,2
KMRJ,KPVB,2
KMRN,KPDK,2
KMRN,KRDU,2
KMRN,KSVH,7
KMRT,KPWK,15
KMRY,KNYL,2
KMRY,KOAK,4
KMRY,KPHX,29
KMRY,KPRB,3
KMRY,KSAN,20
KMRY,KSFO,7
KMRY,KSLI,2
KMRY,KSMX,3
KMRY,KSNA,4
KMRY,KSNS,6
KMRY,KVNY,6
KMRY,KWHP,2
KMSN,KMSN,201
KMSN,KMSP,96
KMSN,KMWC,3
KMSN,KOJC,2
KMSN,KORD,196
KMSN,KOSH,10
KMSN,KOVS,5
KMSN,KPHL,69
KMSN,KPHX,46
KMSN,KPIE,2
KMSN,KPOB,2
KMSN,KPVB,6
KMSN,KPWK,6
KMSN,KRSW,2
KMSN,KRYV,6
KMSN,KSAN,2
KMSN,KSBM,9
KMSN,KSDF,22
KMSN,KSDL,3
KMSN,KSGS,13
KMSN,KSPI,4
KMSN,KSUS,2
KMSN,KTAZ,2
KMSN,KTEB,4
KMSN,KTYS,3
KMSN,KUBE,2
KMSN,KUES,8
KMSN,KUGN,6
KMSN,KUNU,14
KMSN,KVLL,2
KMSN,KVOK,3
KMSN,KY50,3
KMSN,KY51,3
KMSN,KYIP,15
KMSP,KMSP,17
KMSP,KMZH,8
KMSP,KNIP,2
KMSP,KOAK,20
KMSP,KOGD,4
KMSP,KOMA,89
KMSP,KONT,22
KMSP,KOPF,3
KMSP,KORD,271
KMSP,KORF,2
KMSP,KORL,12
KMSP,KPDX,56
KMSP,KPGD,3
KMSP,KPHL,129
KMSP,KPHX,245
KMSP,KPIE,3
KMSP,KPIT,13
KMSP,KPMP,4
KMSP,KPNM,13
KMSP,KPWK,3
KMSP,KRDU,60
KMSP,KRFD,23
KMSP,KRIR,25
KMSP,KRPD,16
KMSP,KRST,3
KMSP,KRSW,83
KMSP,KSAN,57
KMSP,KSAT,40
KMSP,KSDF,81
KMSP,KSDL,6
KMSP,KSEA,168
KMSP,KSFB,2
KMSP,KSFF,2
KMSP,KSFO,75
KMSP,KSJC,2
KMSP,KSKF,3
KMSP,KSLC,14
KMSP,KSMF,4
KMSP,KSNA,12
KMSP,KSRQ,3
KMSP,KSSQ,4
KMSP,KSTL,79
KMSP,KSTP,4
KMSP,KTEB,2
KMSP,KTKV,2
KMSP,KTOB,7
KMSP,KTPA,35
KMSP,KTUS,4
KMSP,KTYS,9
KMSP,KU42,36
KMSP,KUGN,2
KMSP,KUMP,2
KMSP,KVDF,2
KMSP,KVLL,5
KMSP,KVTI,2
KMSP,KW32,4
KMSP,KX04,9
KMSP,KXNA,6
KMSP,KY47,2
KMSP,KYIP,22
KMSP,PN37,4
KMSS,KSLK,2
KMSS,PS47,2
KMTC,KNHK,2
KMTC,KVLL,3
KMTC,PN14,2
KMTN,KMTN,234
KMTN,KN06,14
KMTN,KNTU,2
KMTN,KOCW,2
KMTN,KPHF,3
KMTN,KPNE,2
KMTN,KPVD,4
KMTN,KPVG,7
KMTN,KROA,2
KMTN,KROG,2
KMTN,KRSW,3
KMTN,KSRQ,4
KMTN,KTHV,7
KMTN,KTYS,2
KMTN,KUKT,2
KMTN,KW32,2
KMTN,KXSA,3
KMTO,KMTO,16
KMTO,KSRQ,2
KMTW,KMTW,2
KMTW,KSBM,6
KMVC,KNPA,2
KMVC,KNSE,77
KMVC,KPNS,3
KMVC,KZ01,2
KMVY,KMVY,9
KMVY,KOPF,3
KMVY,KOQU,2
KMVY,KORH,3
KMVY,KOWD,11
KMVY,KPVD,44
KMVY,KPYM,2
KMVY,KTEB,8
KMVY,KTTN,2
KMVY,KUUU,2
KMWC,KMWC,6
KMWC,KRYV,2
KMWC,KUES,4
KMWL,KRBD,2
KMWO,KMWO,10
KMWO,KRID,3
KMYF,KMYF,1076
KMYF,KNFG,4
KMYF,KNJK,6
KMYF,KNKX,6
KMYF,KNRS,4
KMYF,KNYL,9
KMYF,KOKB,14
KMYF,KONT,4
KMYF,KOXR,4
KMYF,KP19,3
KMYF,KP52,3
KMYF,KPHX,4
KMYF,KPMD,28
KMYF,KPOC,3
KMYF,KPRB,4
KMYF,KPRC,3
KMYF,KPTV,3
KMYF,KRAL,9
KMYF,KREI,2
KMYF,KRHV,5
KMYF,KRIR,4
KMYF,KRIV,6
KMYF,KRNM,61
KMYF,KRNT,2
KMYF,KSAN,7
KMYF,KSBA,10
KMYF,KSBD,4
KMYF,KSBP,12
KMYF,KSDL,8
KMYF,KSDM,30
KMYF,KSEE,57
KMYF,KSMO,21
KMYF,KSNA,63
KMYF,KSNS,4
KMYF,KSTS,2
KMYF,KTOA,14
KMYF,KTRM,3
KMYF,KTUS,2
KMYF,KVGT,4
KMYF,KVNY,22
KMYJ,KORD,8
KMYV,KMYV,25
KMYV,KO08,2
KMYV,KO52,6
KMYV,KPAO,3
KMYV,KPHX,2
KMYV,KRHV,3
KMYV,KSAC,20
KMYV,KSCK,4
KMYV,KSUU,2
KMYV,KTCY,2
KMYV,KTLR,2
KMYV,KVIS,4
KMYV,KWLW,2
KMZJ,KMZJ,21
KMZJ,KOLS,3
KMZJ,KORL,3
KMZJ,KP08,9
KMZJ,KPHX,4
KMZJ,KRYN,18
KMZJ,KSDL,8
KMZJ,KTUS,15
KN03,KN03,8
KN03,KVGC,3
KN06,KPHL,3
KN12,KN12,34
KN12,KN87,5
KN12,KOBI,3
KN12,KSMQ,2
KN12,KVAY,2
KN12,KWWD,3
KN13,KN13,4
KN13,KUKT,2
KN13,PA44,2
KN14,KN14,44
KN14,KN57,2
KN14,KN73,6
KN14,KN81,2
KN14,KN87,2
KN14,KPHL,3
KN14,KPNE,2
KN14,KPTW,2
KN14,KTTN,6
KN14,KVAY,6
KN14,PA49,3
KN35,KN35,2
KN35,KOYM,2
KN35,PN49,4
KN35,PN59,3
KN35,PS15,2
KN37,KPOU,2
KN40,KSMQ,3
KN47,KN47,27
KN47,KN57,2
KN47,KN71,2
KN47,KPNE,5
KN47,KPTW,2
KN47,KRDG,2
KN47,KVAY,2
KN47,PA43,3
KN51,KN51,6
KN51,KTTN,2
KN53,KXLL,12
KN57,KN57,92
KN57,KN71,2
KN57,KOQN,2
KN57,KPNE,5
KN57,KSEG,2
KN57,KTTN,2
KN57,KVAY,4
KN57,PA65,2
KN58,KRNO,3
KN68,KN68,3
KN69,KROC,2
KN71,KN71,10
KN71,KXLL,3
KN71,PA69,3
KN71,PA74,3
KN71,PN73,2
KN73,KTTN,6
KN81,KN81,8
KN81,KNEL,2
KN81,KTTN,8
KN87,KN87,64
KN87,KOBI,3
KN87,KOQN,2
KN87,KPNE,2
KN87,KTTN,4
KN87,KVAY,4
KN87,KWWD,2
KN94,KN94,5
KN94,KOBI,2
KN94,KPIE,2
KN94,KRVL,3
KN94,KW05,2
KN94,PA55,2
KN94,PA58,3
KN94,PA84,2
KN94,PS02,8
KN96,KORD,2
KNBJ,KNSE,23
KNBJ,KPNS,2
KNDZ,KNSE,4
KNEL,KNEL,26
KNEL,KWRI,5
KNFD,KNSE,42
KNFE,KNGU,7
KNFG,KNFG,91
KNFG,KNKX,9
KNFG,KNUC,4
KNFG,KOKB,14
KNFG,KREI,2
KNFG,KRNM,13
KNFG,KSEE,6
KNFG,KSNA,9
KNFJ,KNFJ,34
KNFJ,KNGS,2
KNFJ,KNKL,13
KNFJ,KNPA,2
KNFJ,KNSE,2
KNFJ,KORD,2
KNFJ,KPNS,6
KNFW,KNFW,20
KNFW,KNIP,2
KNFW,KPHX,3
KNFW,KRND,4
KNFW,KSAT,4
KNFW,KSDF,2
KNFW,KSKF,2
KNFW,KSLI,6
KNFW,KT67,4
KNGS,KNGS,21
KNGS,KVPS,2
KNGU,KNGU,17
KNGU,KNHK,9
KNGU,KNIP,3
KNGU,KNTU,2
KNGU,KNZY,3
KNGU,KONX,5
KNGU,KVQQ,2
KNGU,KWRI,10
KNHK,KNHK,142
KNHK,KNUI,4
KNHK,KSBY,2
KNIP,KNIP,37
KNIP,KNSE,3
KNIP,KNUW,2
KNIP,KOPF,2
KNIP,KORL,2
KNIP,KTYS,2
KNIP,KVQQ,2
KNIP,KX50,3
KNJK,KNJK,5
KNJK,KNKX,2
KNJK,KNZY,4
KNJK,KONT,2
KNJK,KSAN,14
KNKL,KNKL,41
KNKL,KNPA,5
KNKL,KNSE,2
KNKL,KPNS,20
KNKX,KNKX,81
KNKX,KNUC,4
KNKX,KNUQ,2
KNKX,KNYL,23
KNKX,KOKB,2
KNKX,KOXR,2
KNKX,KPMD,6
KNKX,KPSP,2
KNKX,KRNM,3
KNKX,KSBA,3
KNKX,KSBP,10
KNKX,KSEE,5
KNKX,KSUS,2
KNKX,KSUU,2
KNKX,KTUS,2
KNKX,KTVL,2
KNOW,KNOW,2
KNOW,KORS,2
KNOW,KPAE,4
KNOW,KPWT,9
KNOW,KRNT,2
KNOW,KS50,3
KNOW,KSEA,18
KNPA,KNPA,26
KNPA,KNSE,22
KNPA,KNUN,2
KNPA,KNZY,2
KNPA,KPIE,2
KNPA,KPNS,8
KNQB,KNSE,14
KNRA,KPAE,2
KNRQ,KNSE,2
KNRQ,KNUN,2
KNRQ,KPHL,7
KNRQ,KPNS,9
KNRQ,KSDF,3
KNRQ,KTPA,4
KNRS,KNRS,3
KNRS,KSAN,2
KNRS,KSDM,5
KNSE,KNSE,211
KNSE,KNUN,13
KNSE,KOZR,3
KNSE,KPNS,13
KNSI,KNTD,121
KNTD,KNTD,27
KNTD,KNZY,3
KNTD,KOXR,5
KNTD,KSDM,2
KNTD,KSEE,3
KNTD,KSMO,13
KNTD,KSNA,3
KNTD,KTOA,6
KNTD,KVNY,13
KNTU,KNTU,21
KNTU,KONX,5
KNTU,KORF,10
KNTU,KPOB,3
KNUC,KNUW,4
KNUC,KNZY,312
KNUC,KOXR,3
KNUC,KSEE,12
KNUC,KSLI,4
KNUC,KTOA,2
KNUN,KORD,7
KNUN,KPNS,6
