node1,node2,weight
KCLE,KERI,11
KCLE,KEWR,50
KCLE,KFLL,8
KCLE,KFTG,2
KCLE,KFTY,2
KCLE,KFXE,2
KCLE,KGYY,2
KCLE,KHHR,3
KCLE,KHWO,30
KCLE,KIAD,55
KCLE,KIAH,7
KCLE,KIND,4
KCLE,KJFK,46
KCLE,KJWN,2
KCLE,KLAS,6
KCLE,KLAX,7
KCLE,KLDJ,13
KCLE,KLGA,108
KCLE,KLUK,2
KCLE,KMCF,5
KCLE,KMDW,10
KCLE,KMKE,4
KCLE,KMMU,6
KCLE,KMQS,3
KCLE,KMSP,9
KCLE,KOPF,8
KCLE,KORD,48
KCLE,KORL,13
KCLE,KPHL,57
KCLE,KPHX,7
KCLE,KPMP,10
KCLE,KPWK,2
KCLE,KRDU,5
KCLE,KSAV,2
KCLE,KSDF,3
KCLE,KSFB,9
KCLE,KSFO,6
KCLE,KSRQ,2
KCLE,KSTL,3
KCLE,KTEB,15
KCLE,KTPA,27
KCLE,KTTN,2
KCLI,KGRB,14
KCLI,KPCZ,2
KCLL,KCLL,67
KCLL,KDAL,21
KCLL,KDFW,91
KCLL,KDTO,3
KCLL,KDWH,13
KCLL,KEDC,8
KCLL,KEFD,2
KCLL,KEYQ,5
KCLL,KF69,2
KCLL,KFTW,16
KCLL,KFYV,3
KCLL,KGPM,2
KCLL,KHOU,32
KCLL,KHYI,6
KCLL,KIAD,4
KCLL,KIAH,22
KCLL,KILE,2
KCLL,KIWS,8
KCLL,KLNC,3
KCLL,KLVJ,9
KCLL,KLXY,2
KCLL,KORD,2
KCLL,KPMP,2
KCLL,KRBD,4
KCLL,KSAT,16
KCLL,KSDL,4
KCLL,KSGR,13
KCLL,KSJT,2
KCLL,KT20,3
KCLL,KT41,8
KCLL,KT54,4
KCLL,KTUS,3
KCLL,KVCT,2
KCLL,KVGT,2
KCLM,KCLM,3
KCLM,KFHR,7
KCLM,KNOW,7
KCLM,KPAE,21
KCLM,KPDX,2
KCLM,KPWT,2
KCLM,KSEA,13
KCLM,KW28,2
KCLT,KCLT,28
KCLT,KCLW,5
KCLT,KCMH,87
KCLT,KCMI,2
KCLT,KCNO,8
KCLT,KCPK,2
KCLT,KCPS,2
KCLT,KCQW,2
KCLT,KCUB,2
KCLT,KCVG,32
KCLT,KDAB,7
KCLT,KDAL,34
KCLT,KDCA,284
KCLT,KDCM,2
KCLT,KDEN,167
KCLT,KDFW,275
KCLT,KDMW,3
KCLT,KDTW,12
KCLT,KDWH,48
KCLT,KEWR,354
KCLT,KEXX,3
KCLT,KFAY,96
KCLT,KFBG,4
KCLT,KFCM,2
KCLT,KFDK,2
KCLT,KFLL,105
KCLT,KFRG,3
KCLT,KFTG,18
KCLT,KFTW,3
KCLT,KFTY,17
KCLT,KFWA,21
KCLT,KFXE,8
KCLT,KGHG,9
KCLT,KGNV,20
KCLT,KGRR,73
KCLT,KGSO,39
KCLT,KGSP,49
KCLT,KHFD,8
KCLT,KHHR,46
KCLT,KHLG,2
KCLT,KHOU,35
KCLT,KHPN,80
KCLT,KHSV,50
KCLT,KHWO,60
KCLT,KHXD,47
KCLT,KI73,5
KCLT,KIAD,333
KCLT,KIAH,52
KCLT,KIND,213
KCLT,KIPJ,2
KCLT,KISM,45
KCLT,KIXD,2
KCLT,KJFK,339
KCLT,KJWN,2
KCLT,KJYO,2
KCLT,KLAS,115
KCLT,KLAX,123
KCLT,KLDJ,69
KCLT,KLEB,2
KCLT,KLGA,487
KCLT,KLNS,3
KCLT,KLUK,28
KCLT,KMCF,42
KCLT,KMCI,100
KCLT,KMCO,76
KCLT,KMDT,174
KCLT,KMDW,79
KCLT,KMGE,3
KCLT,KMGM,50
KCLT,KMGY,5
KCLT,KMIA,2
KCLT,KMKE,87
KCLT,KMMK,5
KCLT,KMMU,10
KCLT,KMSN,44
KCLT,KMSP,172
KCLT,KMTN,8
KCLT,KMWO,2
KCLT,KNY2,10
KCLT,KOAK,2
KCLT,KOKC,19
KCLT,KOMA,76
KCLT,KOMN,12
KCLT,KONT,9
KCLT,KOPF,110
KCLT,KORD,369
KCLT,KORL,40
KCLT,KOSU,2
KCLT,KOUN,9
KCLT,KOWD,13
KCLT,KPBI,81
KCLT,KPDK,15
KCLT,KPDX,22
KCLT,KPHL,387
KCLT,KPHX,222
KCLT,KPIA,26
KCLT,KPIE,9
KCLT,KPIT,18
KCLT,KPLR,20
KCLT,KPMP,39
KCLT,KPNE,2
KCLT,KPTB,2
KCLT,KPVD,20
KCLT,KPWA,22
KCLT,KPWK,5
KCLT,KRAC,3
KCLT,KRDU,366
KCLT,KRIR,12
KCLT,KRND,3
KCLT,KROA,181
KCLT,KROC,36
KCLT,KROG,3
KCLT,KRYY,6
KCLT,KSAN,78
KCLT,KSAT,128
KCLT,KSAV,132
KCLT,KSDF,88
KCLT,KSEA,84
KCLT,KSFB,5
KCLT,KSFO,116
KCLT,KSGS,5
KCLT,KSLC,7
KCLT,KSMF,29
KCLT,KSOP,2
KCLT,KSPG,3
KCLT,KSRQ,6
KCLT,KSTL,153
KCLT,KSUS,4
KCLT,KSVN,12
KCLT,KSYR,16
KCLT,KTEB,45
KCLT,KTIK,5
KCLT,KTKI,2
KCLT,KTPA,116
KCLT,KTPF,2
KCLT,KTSO,3
KCLT,KTTA,2
KCLT,KTTN,19
KCLT,KU42,14
KCLT,KUGN,2
KCLT,KVNY,3
KCLT,KW32,9
KCLT,KW90,2
KCLT,KW91,3
KCLT,KWBW,42
KCLT,KXMR,2
KCLT,KXNA,94
KCLT,PA76,19
KCLT,PN62,9
KCLT,PS82,2
KCLW,KCLW,9
KCLW,KCMH,3
KCLW,KCTY,3
KCLW,KCVG,4
KCLW,KDAL,3
KCLW,KDED,3
KCLW,KDEN,4
KCLW,KDFW,2
KCLW,KEZI,2
KCLW,KFLD,3
KCLW,KFRG,3
KCLW,KFWA,11
KCLW,KGAI,3
KCLW,KGFL,2
KCLW,KGNV,8
KCLW,KGRR,33
KCLW,KGSP,5
KCLW,KHPN,2
KCLW,KHWO,4
KCLW,KHXD,3
KCLW,KIAD,7
KCLW,KIAG,6
KCLW,KIND,31
KCLW,KLAL,3
KCLW,KLCK,2
KCLW,KLOT,2
KCLW,KMCI,9
KCLW,KMDT,13
KCLW,KMDW,2
KCLW,KMKC,2
KCLW,KMKE,5
KCLW,KMMU,2
KCLW,KMQS,2
KCLW,KMSP,2
KCLW,KMTN,2
KCLW,KNY2,8
KCLW,KOMA,6
KCLW,KORD,7
KCLW,KPCM,3
KCLW,KPDK,7
KCLW,KPHX,4
KCLW,KPIA,12
KCLW,KRDU,12
KCLW,KRFD,10
KCLW,KROA,10
KCLW,KRYY,3
KCLW,KSAV,4
KCLW,KSDF,8
KCLW,KSFB,2
KCLW,KSPG,2
KCLW,KSTL,3
KCLW,KSUS,2
KCLW,KSWF,11
KCLW,KSYR,5
KCLW,KTPA,5
KCLW,KTPF,6
KCLW,KUES,2
KCLW,KVDF,9
KCLW,KX04,2
KCLW,KX05,6
KCLW,KX39,6
KCLW,KZPH,11
KCLW,PN62,2
KCMA,KCMA,824
KCMA,KCNO,34
KCMA,KCRQ,39
KCMA,KDVO,2
KCMA,KDVT,7
KCMA,KDWA,3
KCMA,KEMT,48
KCMA,KF70,6
KCMA,KFLG,2
KCMA,KFUL,26
KCMA,KGOO,2
KCMA,KGYY,2
KCMA,KHHR,42
KCMA,KHND,20
KCMA,KHOU,3
KCMA,KHWD,4
KCMA,KHXD,2
KCMA,KIND,4
KCMA,KL22,4
KCMA,KL35,2
KCMA,KL70,24
KCMA,KL88,3
KCMA,KL94,2
KCMA,KLAS,11
KCMA,KLAX,11
KCMA,KLGB,88
KCMA,KLVK,2
KCMA,KMCC,3
KCMA,KMDW,6
KCMA,KMHR,3
KCMA,KMKC,2
KCMA,KMOD,5
KCMA,KMRY,2
KCMA,KMYF,46
KCMA,KNFG,2
KCMA,KNTD,5
KCMA,KNUQ,7
KCMA,KNYL,5
KCMA,KO22,3
KCMA,KO69,3
KCMA,KO88,2
KCMA,KOAK,17
KCMA,KOAR,7
KCMA,KOKB,4
KCMA,KOMA,3
KCMA,KONT,7
KCMA,KOXR,42
KCMA,KP52,2
KCMA,KPAO,3
KCMA,KPHX,4
KCMA,KPMD,3
KCMA,KPOC,32
KCMA,KPRC,7
KCMA,KPSP,10
KCMA,KRAL,20
KCMA,KRBD,3
KCMA,KRHV,4
KCMA,KRNM,9
KCMA,KRNO,10
KCMA,KROG,2
KCMA,KSAC,7
KCMA,KSAF,2
KCMA,KSAN,6
KCMA,KSBA,106
KCMA,KSBD,7
KCMA,KSCK,6
KCMA,KSDL,20
KCMA,KSDM,7
KCMA,KSEE,10
KCMA,KSFO,6
KCMA,KSJC,26
KCMA,KSLC,4
KCMA,KSLI,3
KCMA,KSMF,4
KCMA,KSMO,140
KCMA,KSNA,73
KCMA,KSNS,14
KCMA,KSQL,9
KCMA,KSTS,10
KCMA,KTEB,4
KCMA,KTOA,49
KCMA,KTRK,3
KCMA,KTUS,6
KCMA,KTYQ,2
KCMA,KU42,3
KCMA,KUDD,10
KCMA,KUGN,2
KCMA,KVGT,10
KCMA,KVNY,205
KCMA,KWHP,103
KCMA,PANC,2
KCMH,KCMH,39
KCMH,KCPS,2
KCMH,KDAL,32
KCMH,KDCA,147
KCMH,KDEN,62
KCMH,KDFW,93
KCMH,KDTW,4
KCMH,KDWH,16
KCMH,KEWR,106
KCMH,KEYE,3
KCMH,KFCM,3
KCMH,KFLL,23
KCMH,KFRG,12
KCMH,KFTG,29
KCMH,KFTY,9
KCMH,KFWA,3
KCMH,KFXE,3
KCMH,KGRB,3
KCMH,KGRR,11
KCMH,KGYY,2
KCMH,KHHR,26
KCMH,KHOU,30
KCMH,KHPN,8
KCMH,KHWO,29
KCMH,KHXD,2
KCMH,KI69,8
KCMH,KI86,4
KCMH,KIAD,27
KCMH,KIAH,12
KCMH,KILG,2
KCMH,KIND,31
KCMH,KISM,9
KCMH,KJFK,61
KCMH,KJWN,9
KCMH,KLAS,111
KCMH,KLAX,53
KCMH,KLDJ,34
KCMH,KLGA,229
KCMH,KLHQ,2
KCMH,KLOT,2
KCMH,KLUK,20
KCMH,KLZU,2
KCMH,KM33,2
KCMH,KMCF,24
KCMH,KMCI,4
KCMH,KMCO,21
KCMH,KMDT,3
KCMH,KMDW,161
KCMH,KMGE,3
KCMH,KMJX,2
KCMH,KMKC,8
KCMH,KMKE,2
KCMH,KMMU,3
KCMH,KMSN,3
KCMH,KMSP,101
KCMH,KN47,2
KCMH,KOPF,22
KCMH,KORD,440
KCMH,KORL,37
KCMH,KOSU,46
KCMH,KOWD,17
KCMH,KPBI,7
KCMH,KPDK,5
KCMH,KPHL,134
KCMH,KPHX,87
KCMH,KPIE,2
KCMH,KPMP,11
KCMH,KPNE,2
KCMH,KPWA,3
KCMH,KPWK,26
KCMH,KRDU,54
KCMH,KRNO,2
KCMH,KROA,5
KCMH,KROG,3
KCMH,KRUT,2
KCMH,KRYY,2
KCMH,KSAF,2
KCMH,KSAT,2
KCMH,KSDF,5
KCMH,KSDL,4
KCMH,KSEA,40
KCMH,KSFB,7
KCMH,KSFO,2
KCMH,KSGS,12
KCMH,KSJC,3
KCMH,KSNA,2
KCMH,KSTL,83
KCMH,KSUS,5
KCMH,KTEB,115
KCMH,KTPA,46
KCMH,KTTN,7
KCMH,KTZR,140
KCMH,KUGN,8
KCMH,KVNY,2
KCMH,KVTA,3
KCMH,KW32,12
KCMH,KX14,3
KCMH,PN66,2
KCMR,KDVT,18
KCMR,KFLG,2
KCMR,KPAN,2
KCMR,KPRC,14
KCMR,KSDL,12
KCMR,KVGT,2
KCMX,KMKE,2
KCMX,KORD,2
KCMY,KMSN,3
KCMY,KORD,3
KCNO,KCNO,43
KCNO,KCPM,2
KCNO,KCRQ,30
KCNO,KDAL,6
KCNO,KDEN,5
KCNO,KDFW,32
KCNO,KDVT,7
KCNO,KE16,2
KCNO,KE98,3
KCNO,KEMT,30
KCNO,KEWR,2
KCNO,KF70,19
KCNO,KFLG,2
KCNO,KFUL,32
KCNO,KHHR,16
KCNO,KHMT,3
KCNO,KHND,9
KCNO,KIND,4
KCNO,KIWA,5
KCNO,KJWY,2
KCNO,KL22,5
KCNO,KL26,2
KCNO,KL35,3
KCNO,KL70,5
KCNO,KL71,3
KCNO,KLAS,4
KCNO,KLAX,2
KCNO,KLGB,38
KCNO,KLVK,3
KCNO,KMDW,4
KCNO,KMHV,2
KCNO,KMYF,11
KCNO,KNYL,4
KCNO,KO70,2
KCNO,KONT,8
KCNO,KORL,4
KCNO,KOXR,6
KCNO,KPHL,5
KCNO,KPHX,42
KCNO,KPMD,2
KCNO,KPOC,17
KCNO,KPSP,11
KCNO,KRAL,106
KCNO,KREI,6
KCNO,KRIR,7
KCNO,KRIV,2
KCNO,KRNM,5
KCNO,KRNO,4
KCNO,KSAN,3
KCNO,KSAT,3
KCNO,KSBA,20
KCNO,KSBD,2
KCNO,KSDF,35
KCNO,KSDM,3
KCNO,KSEE,7
KCNO,KSKF,2
KCNO,KSLI,5
KCNO,KSMO,15
KCNO,KSNA,56
KCNO,KTOA,28
KCNO,KU42,3
KCNO,KUDD,14
KCNO,KVGT,6
KCNO,KVNY,49
KCNO,KWHP,14
KCNW,KCNW,2
KCOI,KDAB,2
KCOI,KFXE,4
KCOI,KOMN,7
KCOI,KPMP,2
KCOI,KX50,4
KCOM,KSJT,6
KCOS,KCOS,251
KCOS,KCPS,3
KCOS,KCYS,4
KCOS,KDAL,5
KCOS,KDEN,312
KCOS,KDFW,206
KCOS,KDTO,2
KCOS,KDVT,2
KCOS,KDWH,20
KCOS,KEDC,3
KCOS,KEIK,2
KCOS,KEYQ,2
KCOS,KFDK,2
KCOS,KFFZ,4
KCOS,KFNL,11
KCOS,KFTG,46
KCOS,KFTY,4
KCOS,KFWS,2
KCOS,KFYV,2
KCOS,KGLE,2
KCOS,KGXY,3
KCOS,KHHR,36
KCOS,KHND,6
KCOS,KHPN,3
KCOS,KHSD,2
KCOS,KHYI,2
KCOS,KIAD,6
KCOS,KIAH,31
KCOS,KIND,2
KCOS,KISM,5
KCOS,KIWA,4
KCOS,KIXD,2
KCOS,KJYO,2
KCOS,KLAA,3
KCOS,KLAS,52
KCOS,KLAX,67
KCOS,KLHX,5
KCOS,KLIC,4
KCOS,KLMO,8
KCOS,KLUK,3
KCOS,KMCO,4
KCOS,KMDW,3
KCOS,KMKC,2
KCOS,KMSN,3
KCOS,KMSP,4
KCOS,KNFW,3
KCOS,KNKX,2
KCOS,KNUQ,2
KCOS,KOAK,2
KCOS,KOFF,3
KCOS,KOMA,6
KCOS,KORD,201
KCOS,KORL,12
KCOS,KPAE,2
KCOS,KPHX,52
KCOS,KPMP,2
KCOS,KPUB,24
KCOS,KPVU,2
KCOS,KRDU,2
KCOS,KRIR,13
KCOS,KRNO,4
KCOS,KROA,2
KCOS,KSAF,7
KCOS,KSAN,4
KCOS,KSAT,3
KCOS,KSDL,12
KCOS,KSEE,7
KCOS,KSEZ,3
KCOS,KSFO,5
KCOS,KSJC,6
KCOS,KSLC,14
KCOS,KSLI,3
KCOS,KSNA,5
KCOS,KSNS,2
KCOS,KSTL,4
KCOS,KSUS,3
KCOS,KSUU,3
KCOS,KTAD,4
KCOS,KTEX,2
KCOS,KTPF,2
KCOS,KTUS,9
KCOS,KTYQ,2
KCOS,KU42,38
KCOS,KVGT,2
KCOS,KVNY,7
KCOS,KW32,3
KCOS,PAED,2
KCOT,KHOU,5
KCOT,KSAT,2
KCPK,KCPK,6
KCPM,KCPM,15
KCPM,KCRQ,6
KCPM,KDAL,3
KCPM,KDEN,3
KCPM,KDFW,6
KCPM,KEWR,3
KCPM,KFUL,5
KCPM,KHHR,14
KCPM,KHOU,2
KCPM,KIAD,4
KCPM,KIAH,3
KCPM,KIND,2
KCPM,KJFK,2
KCPM,KLAS,9
KCPM,KLGB,5
KCPM,KMCE,3
KCPM,KMDW,3
KCPM,KMYF,2
KCPM,KOAK,2
KCPM,KORD,5
KCPM,KPDX,2
KCPM,KPHX,10
KCPM,KPSP,2
KCPM,KSAN,4
KCPM,KSBD,2
KCPM,KSDL,3
KCPM,KSFO,4
KCPM,KSJC,2
KCPM,KSMO,7
KCPM,KSNA,3
KCPM,KSQL,2
KCPM,KTOA,9
KCPM,KTUS,4
KCPM,KVNY,11
KCPS,KCPS,202
KCPS,KDAL,3
KCPS,KDPA,2
KCPS,KENL,2
KCPS,KEYE,2
KCPS,KFES,8
KCPS,KGPH,2
KCPS,KGRB,3
KCPS,KGRE,5
KCPS,KGRR,3
KCPS,KH19,2
KCPS,KHEF,2
KCPS,KHFY,2
KCPS,KHLB,2
KCPS,KHOU,2
KCPS,KHSD,2
KCPS,KIAD,6
KCPS,KJWN,4
KCPS,KK39,10
KCPS,KLGA,2
KCPS,KLOT,3
KCPS,KLUK,2
KCPS,KLXT,2
KCPS,KLZU,2
KCPS,KMDW,5
KCPS,KMKC,9
KCPS,KMKE,3
KCPS,KMO6,9
KCPS,KMSN,2
KCPS,KMSP,3
KCPS,KOJC,2
KCPS,KOLY,3
KCPS,KOMA,7
KCPS,KPDK,2
KCPS,KPHL,5
KCPS,KPJY,2
KCPS,KPWK,4
KCPS,KRDU,2
KCPS,KSAF,2
KCPS,KSAN,2
KCPS,KSDL,2
KCPS,KSET,9
KCPS,KSGR,2
KCPS,KSTL,20
KCPS,KSUS,22
KCPS,KTEB,6
KCPS,KTYQ,2
KCPS,KUES,2
KCPS,KUUV,7
KCPS,KVNY,2
KCPT,KFTW,27
KCPT,KGKY,2
KCPT,KGPM,4
KCPT,KSJT,3
KCPU,KCPU,7
KCPU,KDVO,2
KCPU,KE16,8
KCPU,KE45,3
KCPU,KEDU,4
KCPU,KFUL,3
KCPU,KGOO,2
KCPU,KHWD,2
KCPU,KMCC,6
KCPU,KMHR,7
KCPU,KMOD,13
KCPU,KMPI,5
KCPU,KO22,4
KCPU,KO27,4
KCPU,KO61,2
KCPU,KO69,9
KCPU,KO88,2
KCPU,KOAK,3
KCPU,KPAO,4
KCPU,KRHV,10
KCPU,KSAC,2
KCPU,KSNS,2
KCPU,KSQL,7
KCPU,KSTS,3
KCPU,KVCB,2
KCPU,KWVI,5
KCQB,KHSD,3
KCQB,KPWA,3
KCRQ,KCRQ,780
KCRQ,KDAL,5
KCRQ,KDFW,3
KCRQ,KDVO,4
KCRQ,KDVT,31
KCRQ,KDWH,2
KCRQ,KDYS,2
KCRQ,KE16,3
KCRQ,KEMT,3
KCRQ,KEWR,2
KCRQ,KF70,62
KCRQ,KFFZ,15
KCRQ,KFNL,6
KCRQ,KFUL,11
KCRQ,KHAF,2
KCRQ,KHHR,70
KCRQ,KHIO,2
KCRQ,KHMT,17
KCRQ,KHND,27
KCRQ,KHOU,9
KCRQ,KHPN,3
KCRQ,KHWD,8
KCRQ,KIAD,10
KCRQ,KIWA,58
KCRQ,KL08,9
KCRQ,KL35,3
KCRQ,KLAS,53
KCRQ,KLAX,22
KCRQ,KLGB,86
KCRQ,KLGF,3
KCRQ,KLVK,5
KCRQ,KMCC,4
KCRQ,KMCE,2
KCRQ,KMCI,2
KCRQ,KMDW,5
KCRQ,KMHR,8
KCRQ,KMKC,5
KCRQ,KMOD,2
KCRQ,KMRY,4
KCRQ,KMYF,74
KCRQ,KMYV,2
KCRQ,KNFG,9
KCRQ,KNJK,2
KCRQ,KNKX,2
KCRQ,KNUQ,2
KCRQ,KNYL,16
KCRQ,KOAK,25
KCRQ,KOKB,42
KCRQ,KOMA,2
KCRQ,KONT,8
KCRQ,KOXR,17
KCRQ,KP19,6
KCRQ,KP52,2
KCRQ,KPAO,7
KCRQ,KPDX,3
KCRQ,KPHX,21
KCRQ,KPMD,3
KCRQ,KPOC,15
KCRQ,KPRC,8
KCRQ,KPSP,33
KCRQ,KPUB,2
KCRQ,KPVU,6
KCRQ,KRAL,53
KCRQ,KRDU,2
KCRQ,KREI,28
KCRQ,KRHV,3
KCRQ,KRIR,7
KCRQ,KRIV,2
KCRQ,KRNM,106
KCRQ,KRNO,10
KCRQ,KROG,4
KCRQ,KSAC,6
KCRQ,KSAN,21
KCRQ,KSAT,2
KCRQ,KSBA,39
KCRQ,KSBD,15
KCRQ,KSCK,2
KCRQ,KSDL,66
KCRQ,KSDM,15
KCRQ,KSEA,2
KCRQ,KSEE,63
KCRQ,KSFO,22
KCRQ,KSGR,4
KCRQ,KSJC,57
KCRQ,KSLC,2
KCRQ,KSMF,2
KCRQ,KSMO,46
KCRQ,KSNA,99
KCRQ,KSNS,6
KCRQ,KSQL,8
KCRQ,KSTL,5
KCRQ,KSTS,5
KCRQ,KTEB,17
KCRQ,KTEX,2
KCRQ,KTOA,63
KCRQ,KTRK,3
KCRQ,KTRM,19
KCRQ,KTTN,2
KCRQ,KTUS,6
KCRQ,KU42,3
KCRQ,KUDD,13
KCRQ,KVGT,6
KCRQ,KVNY,71
KCRQ,KWHP,7
KCRS,KDAL,2
KCRS,KDTO,2
KCRS,KFTW,2
KCRS,KGKY,5
KCRS,KGPM,10
KCRS,KLNC,2
KCRS,KRBD,3
KCRS,KT92,2
KCTK,KDFW,3
KCTK,KIWA,2
KCTK,KORD,2
KCTY,KCTY,9
KCTY,KFXE,4
KCTY,KGNV,3
KCTY,KHWO,2
KCTY,KISM,5
KCTY,KLAL,5
KCTY,KLEE,2
KCTY,KMCO,3
KCTY,KX35,2
KCTY,KX60,8
KCTY,KZPH,5
KCUB,KCUB,46
KCUB,KEOE,6
KCUB,KFDW,26
KCUB,KGSP,2
KCUB,KHEF,4
KCUB,KISP,2
KCUB,KJWN,4
KCUB,KLAL,2
KCUB,KMGM,9
KCUB,KMMT,2
KCUB,KMTN,2
KCUB,KORD,2
KCUB,KPDK,7
KCUB,KRDU,5
KCUB,KRVJ,4
KCUB,KTTA,3
KCUB,KTTN,2
KCUB,KVPC,3
KCUB,KXNO,3
KCUH,KDFW,3
KCUH,KPWA,2
KCUL,KSTL,44
KCVB,KCVB,11
KCVB,KIWS,3
KCVB,KSAT,2
KCVB,KSSF,2
KCVG,KDCA,23
KCVG,KDEN,3
KCVG,KDFW,4
KCVG,KDWH,4
KCVG,KEWR,26
KCVG,KFLL,8
KCVG,KFTG,3
KCVG,KHHR,4
KCVG,KHWO,4
KCVG,KIAD,5
KCVG,KIAH,2
KCVG,KISM,2
KCVG,KJFK,16
KCVG,KLDJ,11
KCVG,KLGA,21
KCVG,KMCO,5
KCVG,KMDT,2
KCVG,KMDW,6
KCVG,KMIA,2
KCVG,KMSP,4
KCVG,KONT,2
KCVG,KOPF,9
KCVG,KORD,30
KCVG,KORL,12
KCVG,KOSU,2
KCVG,KPHL,38
KCVG,KPHX,6
KCVG,KPMP,4
KCVG,KRDU,6
KCVG,KRFD,3
KCVG,KRIR,2
KCVG,KSCK,9
KCVG,KSEA,8
KCVG,KSFO,7
KCVG,KSTL,2
KCVG,KTNT,7
KCVG,KTPA,13
KCVG,KW32,2
KCVG,PANC,6
KCVO,KONP,2
KCWA,KDTW,3
KCWA,KMSN,2
KCWA,KMSP,5
KCWA,KORD,12
KCWC,KDFW,21
KCWV,KLAL,2
KCXL,KHHR,3
KCXY,KCXY,64
KCXY,KDMW,5
KCXY,KESN,3
KCXY,KFDK,11
KCXY,KFRG,2
KCXY,KGAI,2
KCXY,KGSO,2
KCXY,KHEF,3
KCXY,KHGR,3
KCXY,KHPN,2
KCXY,KJST,2
KCXY,KLBE,3
KCXY,KLEB,4
KCXY,KLNS,5
KCXY,KLOM,3
KCXY,KMQS,4
KCXY,KMTN,2
KCXY,KN71,2
KCXY,KOQN,5
KCXY,KPHL,5
KCXY,KPNE,16
KCXY,KRDU,2
KCXY,KTEB,6
KCXY,KTHV,3
KCXY,KTTN,8
KCXY,KVAY,2
KCXY,KWBW,3
KCXY,KXLL,3
KCXY,PA31,4
KCXY,PA49,2
KCXY,PA69,2
KCXY,PA81,3
KCXY,PN47,4
KCXY,PN53,2
KCXY,PN66,3
KCXY,PN71,2
KCXY,PS20,2
KCXY,PS21,4
KCXY,PS35,2
KCXY,PS38,2
KCXY,PS47,3
KCYS,KCYS,8
KCYS,KDEN,7
KCYS,KDFW,12
KCYS,KFNL,2
KCYS,KGXY,3
KCYS,KORD,2
KCZL,KJZP,3
KCZL,KMGE,3
KCZL,KPDK,17
KCZL,KRDU,2
KCZL,KRYY,14
KD39,KD39,2
KD39,KFCM,3
KD39,KMSP,3
KD39,KSGS,2
KD73,KPDK,2
KD83,KHWD,3
KDAA,KDAA,33
KDAA,KDCA,9
KDAA,KEDG,2
KDAA,KGAI,2
KDAA,KHEF,8
KDAA,KHSV,2
KDAA,KIAD,3
KDAA,KIND,3
KDAA,KLHW,2
KDAA,KMCI,3
KDAA,KMTN,3
KDAA,KRDU,4
KDAB,KDAB,2
KDAB,KDED,2
KDAB,KFXE,3
KDAB,KGRR,2
KDAB,KHGR,4
KDAB,KIAG,2
KDAB,KLCK,3
KDAB,KMDT,13
KDAB,KOMN,2
KDAB,KRDU,2
KDAB,KRFD,2
KDAB,KROA,2
KDAB,KROC,3
KDAB,KSWF,5
KDAB,KTEB,4
KDAB,KTIX,2
KDAB,KTPA,3
KDAB,KX50,2
KDAB,KXFL,2
KDAL,KDAL,82
KDAL,KDCA,245
KDAL,KDEN,292
KDAL,KDFW,14
KDAL,KDPA,2
KDAL,KDTO,15
KDAL,KDTW,3
KDAL,KDUA,2
KDAL,KDWH,12
KDAL,KE98,3
KDAL,KEDC,43
KDAL,KEFD,28
KDAL,KELP,3
KDAL,KEMT,2
KDAL,KERV,12
KDAL,KEWR,7
KDAL,KEYE,6
KDAL,KF31,2
KDAL,KF41,3
KDAL,KF46,3
KDAL,KF51,3
KDAL,KF53,4
KDAL,KF69,3
KDAL,KFCM,16
KDAL,KFLL,53
KDAL,KFME,3
KDAL,KFNL,2
KDAL,KFRG,4
KDAL,KFTG,18
KDAL,KFTW,63
KDAL,KFTY,9
KDAL,KFWS,4
KDAL,KFXE,9
KDAL,KFYV,11
KDAL,KGKY,2
KDAL,KGLE,5
KDAL,KGPH,12
KDAL,KGRR,8
KDAL,KGVT,4
KDAL,KGYH,2
KDAL,KGYY,5
KDAL,KHEF,2
KDAL,KHHR,143
KDAL,KHND,6
KDAL,KHOU,1035
KDAL,KHPN,35
KDAL,KHQZ,5
KDAL,KHSD,8
KDAL,KHSV,5
KDAL,KHWO,90
KDAL,KHXD,3
KDAL,KHYI,11
KDAL,KIAD,61
KDAL,KIAH,36
KDAL,KIND,56
KDAL,KINJ,9
KDAL,KINK,2
KDAL,KISM,45
KDAL,KIWA,2
KDAL,KIWS,3
KDAL,KIXD,7
KDAL,KJWN,15
KDAL,KJYO,2
KDAL,KLAS,313
KDAL,KLAX,256
KDAL,KLBB,13
KDAL,KLCK,10
KDAL,KLDJ,3
KDAL,KLGA,203
KDAL,KLGB,2
KDAL,KLNA,3
KDAL,KLUK,11
KDAL,KLXV,5
KDAL,KLXY,5
KDAL,KMAF,12
KDAL,KMCC,2
KDAL,KMCF,7
KDAL,KMCI,267
KDAL,KMCO,18
KDAL,KMDD,5
KDAL,KMDT,2
KDAL,KMDW,355
KDAL,KMGE,7
KDAL,KMGM,5
KDAL,KMHR,2
KDAL,KMKC,31
KDAL,KMKE,34
KDAL,KMMU,2
KDAL,KMOD,2
KDAL,KMQS,2
KDAL,KMRB,2
KDAL,KMSN,2
KDAL,KMSP,60
KDAL,KMWC,3
KDAL,KMWL,2
KDAL,KNUQ,2
KDAL,KOAK,110
KDAL,KOAR,2
KDAL,KOKC,25
KDAL,KOMA,72
KDAL,KONT,21
KDAL,KOPF,13
KDAL,KORL,57
KDAL,KOSA,3
KDAL,KOUN,5
